DOI,Title,URL,Author,Year
10.1016/j.ecoinf.2023.102258,Learning to detect an animal sound from five examples,https://www.sciencedirect.com/science/article/pii/S157495412300287X,Ines Nolasco and Shubhr Singh and Veronica Morfi and Vincent Lostanlen and Ariana Strandburg-Peshkin and Ester Vidaña-Vila and Lisa Gill and Hanna Pamuła and Helen Whitehead and Ivan Kiskin and Frants H. Jensen and Joe Morford and Michael G. Emmerson and Elisabetta Versace and Emily Grout and Haohe Liu and Burooj Ghani and Dan Stowell,2023
10.1016/j.ecoinf.2024.102568,HypeAIR: A novel framework for real-time low-cost sensor calibration for air quality monitoring in smart cities,https://www.sciencedirect.com/science/article/pii/S1574954124001109,Chiara Bachechi and Federica Rollo and Laura Po,2024
10.1016/j.ecoinf.2024.102644,Climate change effects on animal presence in the Massaciuccoli Lake basin,https://www.sciencedirect.com/science/article/pii/S1574954124001869,Gianpaolo Coro and Pasquale Bove and Ilaria Baneschi and Andrea Bertini and Lorenzo Calvisi and Antonello Provenzale,2024
10.1016/j.ecoinf.2023.102150,A semi-automatic workflow to process images from small mammal camera traps,https://www.sciencedirect.com/science/article/pii/S1574954123001796,Hanna Böhner and Eivind Flittie Kleiven and Rolf Anker Ims and Eeva M. Soininen,2023
10.1016/j.ecoinf.2023.102449,Towards interpretable learned representations for ecoacoustics using variational auto-encoding,https://www.sciencedirect.com/science/article/pii/S1574954123004788,K.A. Gibb and A. Eldridge and C.J. Sandom and I.J.A. Simpson,2024
10.1016/j.ecoinf.2024.102499,Toward an artificial intelligence-assisted counting of sharks on baited video,https://www.sciencedirect.com/science/article/pii/S1574954124000414,Sébastien Villon and Corina Iovan and Morgan Mangeas and Laurent Vigliola,2024
10.1016/j.ecoinf.2024.102591,FIREMAP: Cloud-based software to automate the estimation of wildfire-induced ecological impacts and recovery processes using remote sensing techniques,https://www.sciencedirect.com/science/article/pii/S157495412400133X,José Manuel Fernández-Guisuraga and Alfonso Fernández-Manso and Carmen Quintano and Víctor Fernández-García and Alberto Cerrillo and Guillermo Marqués and Gaspar Cascallana and Leonor Calvo,2024
10.1016/j.ecoinf.2024.102685,Seagrasses on the move: Tracing the multi-decadal species distribution trends in lagoon meadows using Landsat imagery,https://www.sciencedirect.com/science/article/pii/S1574954124002279,Paolo Cingano and Marco Vuerich and Francesco Petruzzellis and Lorenzo Orzan and Giacomo Trotta and Valentino Casolo and Edoardo Asquini and Giovanni Bacaro and Francesco Boscutti,2024
10.1016/j.ecoinf.2024.102737,Improving deep learning based bluespotted ribbontail ray (Taeniura Lymma) recognition,https://www.sciencedirect.com/science/article/pii/S1574954124002796,Avivit Levy and Adi Barash and Chen Zaguri and Ariel Hadad and Polina Polsky,2024
10.1016/j.ecoinf.2023.102332,Mining crowdsourced text to capture hikers' perceptions associated with landscape features and outdoor physical activities,https://www.sciencedirect.com/science/article/pii/S1574954123003618,Abdesslam Chai-allah and Nathan Fox and Fritz Günther and Fadila Bentayeb and Gilles Brunschwig and Sandro Bimonte and Frédéric Joly,2023
10.1016/j.ecoinf.2024.102689,A video object segmentation-based fish individual recognition method for underwater complex environments,https://www.sciencedirect.com/science/article/pii/S1574954124002310,Tao Zheng and Junfeng Wu and Han Kong and Haiyan Zhao and Boyu Qu and Liang Liu and Hong Yu and Chunyu Zhou,2024
10.1016/j.ecoinf.2023.102409,Vegetation coverage precisely extracting and driving factors analysis in drylands,https://www.sciencedirect.com/science/article/pii/S1574954123004387,Haolin Wang and Dongwei Gui and Qi Liu and Xinlong Feng and Jia Qu and Jianping Zhao and Guangyan Wang and Guanghui Wei,2024
10.1016/j.ecoinf.2021.101495,Identification and measurement of tropical tuna species in purse seiner catches using computer vision and deep learning,https://www.sciencedirect.com/science/article/pii/S1574954121002867,Xabier Lekunberri and Jon Ruiz and Iñaki Quincoces and Fadi Dornaika and Ignacio Arganda-Carreras and Jose A. Fernandes,2022
10.1016/j.ecoinf.2021.101322,Automatic interpretation of salmon scales using deep learning,https://www.sciencedirect.com/science/article/pii/S1574954121001138,Rune Vabø and Endre Moen and Szymon Smoliński and Åse Husebø and Nils Olav Handegard and Ketil Malde,2021
10.1016/j.ecoinf.2022.101775,Deep matrix factorization models for estimation of missing data in a low-cost sensor network to measure air quality,https://www.sciencedirect.com/science/article/pii/S1574954122002254,L.M. Rivera-Muñoz and A.F. Giraldo-Forero and J.D. Martinez-Vargas,2022
10.1016/j.ecoinf.2018.01.003,An accurate ecological footprint analysis and prediction for Beijing based on SVM model,https://www.sciencedirect.com/science/article/pii/S1574954117302972,Lingna Liu and Yalin Lei,2018
10.1016/j.ecoinf.2023.102453,Object classification and visualization with edge artificial intelligence for a customized camera trap platform,https://www.sciencedirect.com/science/article/pii/S157495412300482X,Sajid Nazir and Mohammad Kaleem,2024
10.1016/j.ecoinf.2023.102046,Otolith age determination with a simple computer vision based few-shot learning method,https://www.sciencedirect.com/science/article/pii/S1574954123000754,Andrea Rakel Sigurðardóttir and Þór Sverrisson and Aðalbjörg Jónsdóttir and María Gudjónsdóttir and Bjarki Þór Elvarsson and Hafsteinn Einarsson,2023
10.1016/j.ecoinf.2024.102510,Bird species recognition using transfer learning with a hybrid hyperparameter optimization scheme (HHOS),https://www.sciencedirect.com/science/article/pii/S1574954124000529,Samparthi V.S. Kumar and Hari Kishan Kondaveeti,2024
10.1016/j.ecoinf.2024.102498,Google Earth Engine-based mapping of land use and land cover for weather forecast models using Landsat 8 imagery,https://www.sciencedirect.com/science/article/pii/S1574954124000402,Mohammad Ganjirad and Hossein Bagheri,2024
10.1016/j.ecoinf.2024.102627,Mapping global orchid assemblages with deep learning provides novel conservation insights,https://www.sciencedirect.com/science/article/pii/S1574954124001699,Joaquim Estopinan and Maximilien Servajean and Pierre Bonnet and Alexis Joly and François Munoz,2024
10.1016/j.ecoinf.2023.102442,Assessing the impact of gold mining on forest cover in the Surinamese Amazon from 1997 to 2019: A semi-automated satellite-based approach,https://www.sciencedirect.com/science/article/pii/S1574954123004715,Yann Quash and Angela Kross and Jochen A.G. Jaeger,2024
10.1016/j.ecoinf.2024.102574,"UAV-RGB-image-based aboveground biomass equation for planted forest in semi-arid Inner Mongolia, China",https://www.sciencedirect.com/science/article/pii/S157495412400116X,Xiao-Liang Jin and Yu Liu and Xiu-Bo Yu,2024
10.1016/j.ecoinf.2024.102603,Estimating of chlorophyll fluorescence parameter Fv/Fm for plant stress detection at peatlands under Ramsar Convention with Sentinel-2 satellite imagery,https://www.sciencedirect.com/science/article/pii/S1574954124001456,Maciej Bartold and Marcin Kluczek,2024
10.1016/j.ecoinf.2024.102466,Benchmarking wild bird detection in complex forest scenes,https://www.sciencedirect.com/science/article/pii/S1574954124000086,Qi Song and Yu Guan and Xi Guo and Xinhui Guo and Yufeng Chen and Hongfang Wang and Jianping Ge and Tianming Wang and Lei Bao,2024
10.1016/j.ecoinf.2024.102660,Detecting sun glint in UAV RGB images at different times using a deep learning algorithm,https://www.sciencedirect.com/science/article/pii/S1574954124002024,Jiahao Chen and Yi Xiao and Yahui Guo and Mingwei Li and Xiran Li and Xuan Zhang and Fanghua Hao and Xiao Pu and Yongshuo Fu,2024
10.1016/j.ecoinf.2024.102563,Identifying soil groups and selecting a high-accuracy classification method based on multi-textural features with optimal window sizes using remote sensing images,https://www.sciencedirect.com/science/article/pii/S1574954124001055,Mengqi Duan and Xiangyun Song and Zengqiang Li and Xiaoguang Zhang and Xiaodong Ding and Dejie Cui,2024
10.1016/j.ecoinf.2021.101290,Online computational ethology based on modern IT infrastructure,https://www.sciencedirect.com/science/article/pii/S1574954121000819,Leon B. Larsen and Mathias M. Neerup and John Hallam,2021
10.1016/j.ecoinf.2023.102058,Examining the sensitivity of simulated EnMAP data for estimating chlorophyll-a and total suspended solids in inland waters,https://www.sciencedirect.com/science/article/pii/S1574954123000870,Mohammadmehdi Saberioon and Vahid Khosravi and Jakub Brom and Asa Gholizadeh and Karl Segl,2023
10.1016/j.ecoinf.2021.101464,Modeling the response of negative air ions to environmental factors using multiple linear regression and random forest,https://www.sciencedirect.com/science/article/pii/S1574954121002557,Guang-Yao Shi and Yu Zhou and Yu-Qiang Sang and Hui Huang and Jin-Song Zhang and Ping Meng and Lu-Lu Cai,2021
10.1016/j.ecoinf.2018.09.004,Seagrass detection in the mediterranean: A supervised learning approach,https://www.sciencedirect.com/science/article/pii/S1574954118301560,Dimitrios Effrosynidis and Avi Arampatzis and Georgios Sylaios,2018
10.1016/j.ecoinf.2022.101782,"A text and image analysis workflow using citizen science data to extract relevant social media records: Combining red kite observations from Flickr, eBird and iNaturalist",https://www.sciencedirect.com/science/article/pii/S1574954122002321,Maximilian C. Hartmann and Moritz Schott and Alishiba Dsouza and Yannick Metz and Michele Volpi and Ross S. Purves,2022
10.1016/j.ecoinf.2023.102346,Distribution of denitrifiers predicted by correlative niche modeling of changing environmental conditions and future climatic scenarios across the Baltic Sea,https://www.sciencedirect.com/science/article/pii/S1574954123003758,Mohanad Abdelgadir and Randa Alharbi and Monif AlRashidi and Abdulaziz S. Alatawi and Sara Sjöling and Patrik Dinnétz,2023
10.1016/j.ecoinf.2023.102047,Improving accuracy and efficiency in seagrass detection using state-of-the-art AI techniques,https://www.sciencedirect.com/science/article/pii/S1574954123000766,Md Kislu Noman and Syed Mohammed Shamsul Islam and Jumana Abu-Khalaf and Seyed Mohammad Jafar Jalali and Paul Lavery,2023
10.1016/j.ecoinf.2022.101914,Background sampling for multi-scale ensemble habitat selection modeling: Does the number of points matter?,https://www.sciencedirect.com/science/article/pii/S1574954122003648,Logan Hysen and Danial Nayeri and Samuel Cushman and Ho Yi Wan,2022
10.1016/j.ecoinf.2024.102509,Development of a spatially explicit model of blue carbon storages in tropical mudflat environment through integrated radar-optical approach and ground-based measurements,https://www.sciencedirect.com/science/article/pii/S1574954124000517,Debajit Datta and Mansa Dey and Proshanta Kumar Ghosh and Argha Pratim Pal,2024
10.1016/j.ecoinf.2024.102653,Using honey bee flight activity data and a deep learning model as a toxicovigilance tool,https://www.sciencedirect.com/science/article/pii/S157495412400195X,Ulises Olivares-Pinto and Cédric Alaux and Yves {Le Conte} and Didier Crauser and Alberto Prado,2024
10.1016/j.ecoinf.2023.102455,Quantitative improvement of streamflow forecasting accuracy in the Atlantic zones of Canada based on hydro-meteorological signals: A multi-level advanced intelligent expert framework,https://www.sciencedirect.com/science/article/pii/S1574954123004843,Mozhdeh Jamei and Mehdi Jamei and Mumtaz Ali and Masoud Karbasi and Aitazaz A. Farooque and Anurag Malik and Saad Javed Cheema and Travis J. Esau and Zaher Mundher Yaseen,2024
10.1016/j.ecoinf.2024.102521,STARdbi: A pipeline and database for insect monitoring based on automated image analysis,https://www.sciencedirect.com/science/article/pii/S1574954124000633,Tamar Keasar and Michael Yair and Daphna Gottlieb and Liraz Cabra-Leykin and Chen Keasar,2024
10.1016/j.ecoinf.2024.102642,From citizen science to AI models: Advancing cetacean vocalization automatic detection through multi-annotator campaigns,https://www.sciencedirect.com/science/article/pii/S1574954124001845,Gabriel Dubus and Dorian Cazau and Maëlle Torterotot and Anatole Gros-Martial and Paul {Nguyen Hong Duc} and Olivier Adam,2024
10.1016/j.ecoinf.2024.102557,Analysis of climate change impacts on the biogeographical patterns of species-specific productivity of socioeconomically important edible fungi in Mediterranean forest ecosystems,https://www.sciencedirect.com/science/article/pii/S1574954124000992,Albert Morera and Hannah LeBlanc and Juan {Martínez de Aragón} and José Antonio Bonet and Sergio de-Miguel,2024
10.1016/j.ecoinf.2024.102751,Spatial modeling for detection of water retention capacity in technosols developed on carboniferous spoil heap after hard coal mining,https://www.sciencedirect.com/science/article/pii/S1574954124002930,Pranav Dev Singh and Paweł Hawryło and Anna Klamerus-Iwan and Marcin Pietrzykowski,2024
10.1016/j.ecoinf.2024.102602,Can citizen science and social media images support the detection of new invasion sites? A deep learning test case with Cortaderia selloana,https://www.sciencedirect.com/science/article/pii/S1574954124001444,Ana Sofia Cardoso and Eva Malta-Pinto and Siham Tabik and Tom August and Helen E. Roy and Ricardo Correia and Joana R. Vicente and Ana Sofia Vaz,2024
10.1016/j.ecoinf.2023.102155,"A practical approach to making use of uncertain species presence-only data in ecology: Reclassification, regularization methods and observer bias",https://www.sciencedirect.com/science/article/pii/S157495412300184X,Emy Guilbault and Ian Renner and Eric J. Beh and Michael Mahony,2023
10.1016/j.ecoinf.2023.102278,Hierarchical classification of insects with multitask learning and anomaly detection,https://www.sciencedirect.com/science/article/pii/S1574954123003072,Kim Bjerge and Quentin Geissmann and Jamie Alison and Hjalte M.R. Mann and Toke T. Høye and Mads Dyrmann and Henrik Karstoft,2023
